2017-01-12 04:09:00 - open: 19854.000000, high: 19854.000000, close: 19854.000000, low: 19854.000000, volume: 5
2017-01-12 04:10:00 - open: 19854.000000, high: 19854.000000, close: 19854.000000, low: 19854.000000, volume: 0
2017-01-12 04:11:00 - open: 19853.000000, high: 19853.000000, close: 19853.000000, low: 19853.000000, volume: 2
2017-01-12 04:12:00 - open: 19854.000000, high: 19854.000000, close: 19854.000000, low: 19854.000000, volume: 26
2017-01-12 04:13:00 - open: 19854.000000, high: 19854.000000, close: 19854.000000, low: 19853.000000, volume: 75
2017-01-12 04:14:00 - open: 19854.000000, high: 19854.000000, close: 19854.000000, low: 19854.000000, volume: 0
2017-01-12 04:15:00 - open: 19855.000000, high: 19856.000000, close: 19856.000000, low: 19855.000000, volume: 71
2017-01-12 04:16:00 - open: 19856.000000, high: 19857.000000, close: 19857.000000, low: 19856.000000, volume: 2
2017-01-12 04:17:00 - open: 19857.000000, high: 19857.000000, close: 19857.000000, low: 19857.000000, volume: 9
2017-01-12 04:18:00 - open: 19856.000000, high: 19856.000000, close: 19855.000000, low: 19855.000000, volume: 29
2017-01-12 04:19:00 - open: 19855.000000, high: 19855.000000, close: 19855.000000, low: 19855.000000, volume: 1
2017-01-12 04:20:00 - open: 19855.000000, high: 19855.000000, close: 19855.000000, low: 19855.000000, volume: 1
2017-01-12 04:21:00 - open: 19855.000000, high: 19855.000000, close: 19855.000000, low: 19855.000000, volume: 0
2017-01-12 04:22:00 - open: 19856.000000, high: 19856.000000, close: 19856.000000, low: 19856.000000, volume: 1
2017-01-12 04:23:00 - open: 19856.000000, high: 19856.000000, close: 19856.000000, low: 19856.000000, volume: 0
2017-01-12 04:24:00 - open: 19855.000000, high: 19855.000000, close: 19855.000000, low: 19855.000000, volume: 1
2017-01-12 04:25:00 - open: 19855.000000, high: 19855.000000, close: 19855.000000, low: 19855.000000, volume: 1
2017-01-12 04:26:00 - open: 19854.000000, high: 19854.000000, close: 19854.000000, low: 19854.000000, volume: 19
2017-01-12 04:27:00 - open: 19854.000000, high: 19854.000000, close: 19854.000000, low: 19854.000000, volume: 1
2017-01-12 04:28:00 - open: 19855.000000, high: 19855.000000, close: 19855.000000, low: 19855.000000, volume: 20
2017-01-12 04:29:00 - open: 19855.000000, high: 19856.000000, close: 19856.000000, low: 19855.000000, volume: 5
2017-01-12 04:30:00 - open: 19855.000000, high: 19855.000000, close: 19851.000000, low: 19851.000000, volume: 79
2017-01-12 04:31:00 - open: 19851.000000, high: 19852.000000, close: 19852.000000, low: 19851.000000, volume: 9
2017-01-12 04:32:00 - open: 19852.000000, high: 19852.000000, close: 19852.000000, low: 19852.000000, volume: 5
2017-01-12 04:33:00 - open: 19852.000000, high: 19852.000000, close: 19852.000000, low: 19851.000000, volume: 25
2017-01-12 04:34:00 - open: 19852.000000, high: 19852.000000, close: 19849.000000, low: 19849.000000, volume: 61
2017-01-12 04:35:00 - open: 19849.000000, high: 19850.000000, close: 19849.000000, low: 19849.000000, volume: 12
2017-01-12 04:36:00 - open: 19849.000000, high: 19849.000000, close: 19848.000000, low: 19848.000000, volume: 38
2017-01-12 04:37:00 - open: 19848.000000, high: 19848.000000, close: 19848.000000, low: 19848.000000, volume: 31
2017-01-12 04:38:00 - open: 19848.000000, high: 19848.000000, close: 19848.000000, low: 19848.000000, volume: 3
2017-01-12 04:39:00 - open: 19849.000000, high: 19849.000000, close: 19849.000000, low: 19849.000000, volume: 23
2017-01-12 04:40:00 - open: 19849.000000, high: 19849.000000, close: 19849.000000, low: 19849.000000, volume: 7
2017-01-12 04:41:00 - open: 19849.000000, high: 19849.000000, close: 19849.000000, low: 19849.000000, volume: 4
2017-01-12 04:42:00 - open: 19849.000000, high: 19849.000000, close: 19848.000000, low: 19848.000000, volume: 11
2017-01-12 04:43:00 - open: 19849.000000, high: 19849.000000, close: 19846.000000, low: 19846.000000, volume: 131
2017-01-12 04:44:00 - open: 19846.000000, high: 19846.000000, close: 19845.000000, low: 19845.000000, volume: 29
2017-01-12 04:45:00 - open: 19845.000000, high: 19845.000000, close: 19844.000000, low: 19842.000000, volume: 34
2017-01-12 04:46:00 - open: 19844.000000, high: 19844.000000, close: 19844.000000, low: 19843.000000, volume: 19
2017-01-12 04:47:00 - open: 19844.000000, high: 19844.000000, close: 19840.000000, low: 19840.000000, volume: 53
2017-01-12 04:48:00 - open: 19840.000000, high: 19841.000000, close: 19838.000000, low: 19836.000000, volume: 54
2017-01-12 04:49:00 - open: 19839.000000, high: 19840.000000, close: 19838.000000, low: 19838.000000, volume: 24
2017-01-12 04:50:00 - open: 19838.000000, high: 19838.000000, close: 19838.000000, low: 19837.000000, volume: 8
2017-01-12 04:51:00 - open: 19838.000000, high: 19838.000000, close: 19837.000000, low: 19835.000000, volume: 24
2017-01-12 04:52:00 - open: 19836.000000, high: 19837.000000, close: 19836.000000, low: 19836.000000, volume: 24
2017-01-12 04:53:00 - open: 19836.000000, high: 19836.000000, close: 19836.000000, low: 19836.000000, volume: 11
2017-01-12 04:54:00 - open: 19835.000000, high: 19836.000000, close: 19836.000000, low: 19835.000000, volume: 4
2017-01-12 04:55:00 - open: 19836.000000, high: 19837.000000, close: 19837.000000, low: 19836.000000, volume: 17
2017-01-12 04:56:00 - open: 19837.000000, high: 19837.000000, close: 19837.000000, low: 19837.000000, volume: 3
2017-01-12 04:57:00 - open: 19837.000000, high: 19837.000000, close: 19836.000000, low: 19836.000000, volume: 37
2017-01-12 04:58:00 - open: 19836.000000, high: 19836.000000, close: 19835.000000, low: 19835.000000, volume: 46
2017-01-12 04:59:00 - open: 19836.000000, high: 19836.000000, close: 19836.000000, low: 19835.000000, volume: 15
2017-01-12 05:00:00 - open: 19836.000000, high: 19838.000000, close: 19838.000000, low: 19835.000000, volume: 50
2017-01-12 05:01:00 - open: 19838.000000, high: 19838.000000, close: 19838.000000, low: 19837.000000, volume: 10
2017-01-12 05:02:00 - open: 19837.000000, high: 19837.000000, close: 19837.000000, low: 19837.000000, volume: 2
2017-01-12 05:03:00 - open: 19837.000000, high: 19837.000000, close: 19837.000000, low: 19836.000000, volume: 17
2017-01-12 05:04:00 - open: 19837.000000, high: 19839.000000, close: 19839.000000, low: 19837.000000, volume: 30
2017-01-12 05:05:00 - open: 19838.000000, high: 19838.000000, close: 19834.000000, low: 19834.000000, volume: 55
2017-01-12 05:06:00 - open: 19834.000000, high: 19834.000000, close: 19832.000000, low: 19829.000000, volume: 141
2017-01-12 05:07:00 - open: 19831.000000, high: 19832.000000, close: 19831.000000, low: 19830.000000, volume: 19
2017-01-12 05:08:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19828.000000, volume: 34
2017-01-12 05:09:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 15
2017-01-12 05:10:00 - open: 19830.000000, high: 19831.000000, close: 19829.000000, low: 19828.000000, volume: 41
2017-01-12 05:11:00 - open: 19829.000000, high: 19829.000000, close: 19828.000000, low: 19828.000000, volume: 16
2017-01-12 05:12:00 - open: 19829.000000, high: 19829.000000, close: 19825.000000, low: 19822.000000, volume: 190
2017-01-12 05:13:00 - open: 19825.000000, high: 19825.000000, close: 19822.000000, low: 19822.000000, volume: 36
2017-01-12 05:14:00 - open: 19823.000000, high: 19823.000000, close: 19821.000000, low: 19821.000000, volume: 37
2017-01-12 05:15:00 - open: 19821.000000, high: 19821.000000, close: 19821.000000, low: 19821.000000, volume: 13
2017-01-12 05:16:00 - open: 19821.000000, high: 19821.000000, close: 19820.000000, low: 19820.000000, volume: 16
2017-01-12 05:17:00 - open: 19820.000000, high: 19820.000000, close: 19819.000000, low: 19819.000000, volume: 31
2017-01-12 05:18:00 - open: 19820.000000, high: 19821.000000, close: 19820.000000, low: 19820.000000, volume: 44
2017-01-12 05:19:00 - open: 19820.000000, high: 19820.000000, close: 19819.000000, low: 19819.000000, volume: 5
2017-01-12 05:20:00 - open: 19821.000000, high: 19821.000000, close: 19820.000000, low: 19820.000000, volume: 43
2017-01-12 05:21:00 - open: 19820.000000, high: 19821.000000, close: 19817.000000, low: 19817.000000, volume: 39
2017-01-12 05:22:00 - open: 19818.000000, high: 19818.000000, close: 19816.000000, low: 19816.000000, volume: 86
2017-01-12 05:23:00 - open: 19816.000000, high: 19817.000000, close: 19813.000000, low: 19813.000000, volume: 27
2017-01-12 05:24:00 - open: 19814.000000, high: 19815.000000, close: 19814.000000, low: 19813.000000, volume: 23
2017-01-12 05:25:00 - open: 19815.000000, high: 19816.000000, close: 19816.000000, low: 19815.000000, volume: 40
2017-01-12 05:26:00 - open: 19815.000000, high: 19815.000000, close: 19815.000000, low: 19815.000000, volume: 4
2017-01-12 05:27:00 - open: 19815.000000, high: 19816.000000, close: 19816.000000, low: 19815.000000, volume: 26
2017-01-12 05:28:00 - open: 19815.000000, high: 19816.000000, close: 19816.000000, low: 19815.000000, volume: 4
2017-01-12 05:29:00 - open: 19815.000000, high: 19819.000000, close: 19819.000000, low: 19815.000000, volume: 152
2017-01-12 05:30:00 - open: 19819.000000, high: 19819.000000, close: 19818.000000, low: 19818.000000, volume: 33
2017-01-12 05:31:00 - open: 19818.000000, high: 19818.000000, close: 19816.000000, low: 19816.000000, volume: 52
2017-01-12 05:32:00 - open: 19816.000000, high: 19817.000000, close: 19816.000000, low: 19816.000000, volume: 17
2017-01-12 05:33:00 - open: 19817.000000, high: 19819.000000, close: 19818.000000, low: 19817.000000, volume: 50
2017-01-12 05:34:00 - open: 19818.000000, high: 19819.000000, close: 19817.000000, low: 19817.000000, volume: 29
2017-01-12 05:35:00 - open: 19817.000000, high: 19819.000000, close: 19819.000000, low: 19817.000000, volume: 42
2017-01-12 05:36:00 - open: 19819.000000, high: 19822.000000, close: 19821.000000, low: 19819.000000, volume: 38
2017-01-12 05:37:00 - open: 19821.000000, high: 19825.000000, close: 19822.000000, low: 19821.000000, volume: 185
2017-01-12 05:38:00 - open: 19823.000000, high: 19823.000000, close: 19822.000000, low: 19822.000000, volume: 14
2017-01-12 05:39:00 - open: 19823.000000, high: 19824.000000, close: 19824.000000, low: 19822.000000, volume: 28
2017-01-12 05:40:00 - open: 19824.000000, high: 19824.000000, close: 19824.000000, low: 19824.000000, volume: 10
2017-01-12 05:41:00 - open: 19824.000000, high: 19825.000000, close: 19825.000000, low: 19824.000000, volume: 29
2017-01-12 05:42:00 - open: 19824.000000, high: 19824.000000, close: 19824.000000, low: 19824.000000, volume: 9
2017-01-12 05:43:00 - open: 19824.000000, high: 19824.000000, close: 19824.000000, low: 19824.000000, volume: 0
2017-01-12 05:44:00 - open: 19825.000000, high: 19825.000000, close: 19825.000000, low: 19825.000000, volume: 14
2017-01-12 05:45:00 - open: 19825.000000, high: 19825.000000, close: 19825.000000, low: 19824.000000, volume: 10
2017-01-12 05:46:00 - open: 19825.000000, high: 19825.000000, close: 19824.000000, low: 19824.000000, volume: 3
2017-01-12 05:47:00 - open: 19824.000000, high: 19825.000000, close: 19824.000000, low: 19824.000000, volume: 3
2017-01-12 05:48:00 - open: 19824.000000, high: 19825.000000, close: 19823.000000, low: 19822.000000, volume: 22
2017-01-12 05:49:00 - open: 19823.000000, high: 19823.000000, close: 19822.000000, low: 19822.000000, volume: 4
2017-01-12 05:50:00 - open: 19822.000000, high: 19823.000000, close: 19823.000000, low: 19822.000000, volume: 12
2017-01-12 05:51:00 - open: 19823.000000, high: 19823.000000, close: 19823.000000, low: 19823.000000, volume: 0
2017-01-12 05:52:00 - open: 19823.000000, high: 19823.000000, close: 19823.000000, low: 19823.000000, volume: 2
2017-01-12 05:53:00 - open: 19822.000000, high: 19822.000000, close: 19822.000000, low: 19822.000000, volume: 5
2017-01-12 05:54:00 - open: 19822.000000, high: 19823.000000, close: 19823.000000, low: 19822.000000, volume: 13
2017-01-12 05:55:00 - open: 19823.000000, high: 19823.000000, close: 19823.000000, low: 19823.000000, volume: 0
2017-01-12 05:56:00 - open: 19824.000000, high: 19825.000000, close: 19824.000000, low: 19824.000000, volume: 53
2017-01-12 05:57:00 - open: 19825.000000, high: 19825.000000, close: 19825.000000, low: 19825.000000, volume: 4
2017-01-12 05:58:00 - open: 19825.000000, high: 19825.000000, close: 19824.000000, low: 19824.000000, volume: 7
2017-01-12 05:59:00 - open: 19825.000000, high: 19825.000000, close: 19825.000000, low: 19825.000000, volume: 23
2017-01-12 06:00:00 - open: 19825.000000, high: 19825.000000, close: 19825.000000, low: 19824.000000, volume: 10
2017-01-12 06:01:00 - open: 19824.000000, high: 19824.000000, close: 19824.000000, low: 19824.000000, volume: 9
2017-01-12 06:02:00 - open: 19824.000000, high: 19826.000000, close: 19826.000000, low: 19824.000000, volume: 28
2017-01-12 06:03:00 - open: 19826.000000, high: 19826.000000, close: 19825.000000, low: 19825.000000, volume: 6
2017-01-12 06:04:00 - open: 19826.000000, high: 19826.000000, close: 19826.000000, low: 19826.000000, volume: 6
2017-01-12 06:05:00 - open: 19826.000000, high: 19828.000000, close: 19828.000000, low: 19826.000000, volume: 25
2017-01-12 06:06:00 - open: 19828.000000, high: 19829.000000, close: 19828.000000, low: 19827.000000, volume: 17
2017-01-12 06:07:00 - open: 19828.000000, high: 19830.000000, close: 19830.000000, low: 19828.000000, volume: 30
2017-01-12 06:08:00 - open: 19829.000000, high: 19831.000000, close: 19831.000000, low: 19829.000000, volume: 19
2017-01-12 06:09:00 - open: 19831.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 34
2017-01-12 06:10:00 - open: 19831.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 19
2017-01-12 06:11:00 - open: 19832.000000, high: 19832.000000, close: 19829.000000, low: 19829.000000, volume: 50
2017-01-12 06:12:00 - open: 19829.000000, high: 19831.000000, close: 19831.000000, low: 19829.000000, volume: 21
2017-01-12 06:13:00 - open: 19831.000000, high: 19832.000000, close: 19830.000000, low: 19830.000000, volume: 13
2017-01-12 06:14:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 3
2017-01-12 06:15:00 - open: 19830.000000, high: 19831.000000, close: 19830.000000, low: 19830.000000, volume: 5
2017-01-12 06:16:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 2
2017-01-12 06:17:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 1
2017-01-12 06:18:00 - open: 19832.000000, high: 19832.000000, close: 19830.000000, low: 19830.000000, volume: 5
2017-01-12 06:19:00 - open: 19831.000000, high: 19832.000000, close: 19832.000000, low: 19831.000000, volume: 13
2017-01-12 06:20:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 7
2017-01-12 06:21:00 - open: 19832.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 7
2017-01-12 06:22:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 30
2017-01-12 06:23:00 - open: 19832.000000, high: 19832.000000, close: 19831.000000, low: 19830.000000, volume: 137
2017-01-12 06:24:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 0
2017-01-12 06:25:00 - open: 19831.000000, high: 19832.000000, close: 19831.000000, low: 19830.000000, volume: 17
2017-01-12 06:26:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 4
2017-01-12 06:27:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 3
2017-01-12 06:28:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 4
2017-01-12 06:29:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 3
2017-01-12 06:30:00 - open: 19831.000000, high: 19832.000000, close: 19832.000000, low: 19831.000000, volume: 13
2017-01-12 06:31:00 - open: 19832.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 4
2017-01-12 06:32:00 - open: 19832.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 17
2017-01-12 06:33:00 - open: 19830.000000, high: 19831.000000, close: 19830.000000, low: 19830.000000, volume: 9
2017-01-12 06:34:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 11
2017-01-12 06:35:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 4
2017-01-12 06:36:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 19
2017-01-12 06:37:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 7
2017-01-12 06:38:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 1
2017-01-12 06:39:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 0
2017-01-12 06:40:00 - open: 19831.000000, high: 19832.000000, close: 19832.000000, low: 19831.000000, volume: 9
2017-01-12 06:41:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 0
2017-01-12 06:42:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 3
2017-01-12 06:43:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 0
2017-01-12 06:44:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 4
2017-01-12 06:45:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 0
2017-01-12 06:46:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 7
2017-01-12 06:47:00 - open: 19832.000000, high: 19832.000000, close: 19830.000000, low: 19830.000000, volume: 20
2017-01-12 06:48:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 1
2017-01-12 06:49:00 - open: 19830.000000, high: 19830.000000, close: 19829.000000, low: 19829.000000, volume: 8
2017-01-12 06:50:00 - open: 19829.000000, high: 19829.000000, close: 19829.000000, low: 19829.000000, volume: 0
2017-01-12 06:51:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 2
2017-01-12 06:52:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 0
2017-01-12 06:53:00 - open: 19830.000000, high: 19830.000000, close: 19829.000000, low: 19829.000000, volume: 14
2017-01-12 06:54:00 - open: 19829.000000, high: 19832.000000, close: 19832.000000, low: 19829.000000, volume: 27
2017-01-12 06:55:00 - open: 19833.000000, high: 19833.000000, close: 19833.000000, low: 19833.000000, volume: 3
2017-01-12 06:56:00 - open: 19833.000000, high: 19833.000000, close: 19832.000000, low: 19832.000000, volume: 12
2017-01-12 06:57:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 0
2017-01-12 06:58:00 - open: 19833.000000, high: 19833.000000, close: 19833.000000, low: 19833.000000, volume: 1
2017-01-12 06:59:00 - open: 19833.000000, high: 19834.000000, close: 19832.000000, low: 19832.000000, volume: 19
2017-01-12 07:00:00 - open: 19832.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 7
2017-01-12 07:01:00 - open: 19832.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 3
2017-01-12 07:02:00 - open: 19832.000000, high: 19833.000000, close: 19833.000000, low: 19831.000000, volume: 17
2017-01-12 07:03:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 1
2017-01-12 07:04:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 1
2017-01-12 07:05:00 - open: 19832.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 10
2017-01-12 07:06:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 1
2017-01-12 07:07:00 - open: 19830.000000, high: 19832.000000, close: 19832.000000, low: 19830.000000, volume: 10
2017-01-12 07:08:00 - open: 19832.000000, high: 19832.000000, close: 19830.000000, low: 19830.000000, volume: 3
2017-01-12 07:09:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 1
2017-01-12 07:10:00 - open: 19831.000000, high: 19831.000000, close: 19830.000000, low: 19830.000000, volume: 13
2017-01-12 07:11:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19829.000000, volume: 21
2017-01-12 07:12:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 20
2017-01-12 07:13:00 - open: 19831.000000, high: 19832.000000, close: 19832.000000, low: 19831.000000, volume: 17
2017-01-12 07:14:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 6
2017-01-12 07:15:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 7
2017-01-12 07:16:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 11
2017-01-12 07:17:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 10
2017-01-12 07:18:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 5
2017-01-12 07:19:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 3
2017-01-12 07:20:00 - open: 19831.000000, high: 19831.000000, close: 19830.000000, low: 19830.000000, volume: 2
2017-01-12 07:21:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 4
2017-01-12 07:22:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 2
2017-01-12 07:23:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 3
2017-01-12 07:24:00 - open: 19831.000000, high: 19836.000000, close: 19834.000000, low: 19831.000000, volume: 136
2017-01-12 07:25:00 - open: 19833.000000, high: 19837.000000, close: 19837.000000, low: 19833.000000, volume: 115
2017-01-12 07:26:00 - open: 19836.000000, high: 19836.000000, close: 19836.000000, low: 19836.000000, volume: 1
2017-01-12 07:27:00 - open: 19836.000000, high: 19838.000000, close: 19836.000000, low: 19836.000000, volume: 50
2017-01-12 07:28:00 - open: 19836.000000, high: 19836.000000, close: 19836.000000, low: 19836.000000, volume: 27
2017-01-12 07:29:00 - open: 19836.000000, high: 19836.000000, close: 19836.000000, low: 19836.000000, volume: 14
2017-01-12 07:30:00 - open: 19835.000000, high: 19835.000000, close: 19834.000000, low: 19834.000000, volume: 55
2017-01-12 07:31:00 - open: 19833.000000, high: 19834.000000, close: 19834.000000, low: 19833.000000, volume: 33
2017-01-12 07:32:00 - open: 19833.000000, high: 19834.000000, close: 19832.000000, low: 19832.000000, volume: 16
2017-01-12 07:33:00 - open: 19833.000000, high: 19834.000000, close: 19833.000000, low: 19833.000000, volume: 52
2017-01-12 07:34:00 - open: 19833.000000, high: 19834.000000, close: 19834.000000, low: 19833.000000, volume: 6
2017-01-12 07:35:00 - open: 19835.000000, high: 19835.000000, close: 19835.000000, low: 19835.000000, volume: 1
2017-01-12 07:36:00 - open: 19834.000000, high: 19835.000000, close: 19834.000000, low: 19834.000000, volume: 7
2017-01-12 07:37:00 - open: 19834.000000, high: 19834.000000, close: 19834.000000, low: 19834.000000, volume: 1
2017-01-12 07:38:00 - open: 19832.000000, high: 19833.000000, close: 19833.000000, low: 19832.000000, volume: 4
2017-01-12 07:39:00 - open: 19833.000000, high: 19833.000000, close: 19831.000000, low: 19830.000000, volume: 52
2017-01-12 07:40:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 5
2017-01-12 07:41:00 - open: 19830.000000, high: 19830.000000, close: 19828.000000, low: 19828.000000, volume: 10
2017-01-12 07:42:00 - open: 19829.000000, high: 19829.000000, close: 19827.000000, low: 19826.000000, volume: 31
2017-01-12 07:43:00 - open: 19827.000000, high: 19828.000000, close: 19828.000000, low: 19827.000000, volume: 26
2017-01-12 07:44:00 - open: 19829.000000, high: 19829.000000, close: 19827.000000, low: 19827.000000, volume: 17
2017-01-12 07:45:00 - open: 19827.000000, high: 19827.000000, close: 19827.000000, low: 19827.000000, volume: 1
2017-01-12 07:46:00 - open: 19827.000000, high: 19828.000000, close: 19828.000000, low: 19827.000000, volume: 4
2017-01-12 07:47:00 - open: 19827.000000, high: 19827.000000, close: 19827.000000, low: 19826.000000, volume: 21
2017-01-12 07:48:00 - open: 19826.000000, high: 19827.000000, close: 19827.000000, low: 19826.000000, volume: 4
2017-01-12 07:49:00 - open: 19827.000000, high: 19829.000000, close: 19829.000000, low: 19827.000000, volume: 23
2017-01-12 07:50:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 6
2017-01-12 07:51:00 - open: 19831.000000, high: 19831.000000, close: 19830.000000, low: 19830.000000, volume: 7
2017-01-12 07:52:00 - open: 19830.000000, high: 19831.000000, close: 19830.000000, low: 19830.000000, volume: 13
2017-01-12 07:53:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 5
2017-01-12 07:54:00 - open: 19830.000000, high: 19830.000000, close: 19830.000000, low: 19830.000000, volume: 3
2017-01-12 07:55:00 - open: 19830.000000, high: 19830.000000, close: 19829.000000, low: 19829.000000, volume: 12
2017-01-12 07:56:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 22
2017-01-12 07:57:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 15
2017-01-12 07:58:00 - open: 19831.000000, high: 19831.000000, close: 19829.000000, low: 19829.000000, volume: 18
2017-01-12 07:59:00 - open: 19831.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 7
2017-01-12 08:00:00 - open: 19830.000000, high: 19834.000000, close: 19834.000000, low: 19828.000000, volume: 71
2017-01-12 08:01:00 - open: 19833.000000, high: 19834.000000, close: 19834.000000, low: 19833.000000, volume: 57
2017-01-12 08:02:00 - open: 19833.000000, high: 19835.000000, close: 19834.000000, low: 19833.000000, volume: 32
2017-01-12 08:03:00 - open: 19833.000000, high: 19834.000000, close: 19834.000000, low: 19833.000000, volume: 3
2017-01-12 08:04:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19830.000000, volume: 13
2017-01-12 08:05:00 - open: 19832.000000, high: 19834.000000, close: 19834.000000, low: 19832.000000, volume: 66
2017-01-12 08:06:00 - open: 19834.000000, high: 19835.000000, close: 19834.000000, low: 19834.000000, volume: 20
2017-01-12 08:07:00 - open: 19833.000000, high: 19833.000000, close: 19829.000000, low: 19828.000000, volume: 48
2017-01-12 08:08:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19829.000000, volume: 26
2017-01-12 08:09:00 - open: 19831.000000, high: 19831.000000, close: 19830.000000, low: 19829.000000, volume: 23
2017-01-12 08:10:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 70
2017-01-12 08:11:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 6
2017-01-12 08:12:00 - open: 19831.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 22
2017-01-12 08:13:00 - open: 19830.000000, high: 19831.000000, close: 19831.000000, low: 19830.000000, volume: 13
2017-01-12 08:14:00 - open: 19831.000000, high: 19831.000000, close: 19831.000000, low: 19831.000000, volume: 6
2017-01-12 08:15:00 - open: 19831.000000, high: 19832.000000, close: 19832.000000, low: 19831.000000, volume: 19
2017-01-12 08:16:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 13
2017-01-12 08:17:00 - open: 19832.000000, high: 19832.000000, close: 19832.000000, low: 19832.000000, volume: 16
2017-01-12 08:18:00 - open: 19832.000000, high: 19832.000000, close: 19831.000000, low: 19831.000000, volume: 13
